Title,Brand,Screen,Processor,RAM,Disk,Graphic_card,Operating_system,Price
Dell Inspiron 5401-9039 14'' Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - MX330 Grafika - Win10,Dell,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX330 + Intel UHD Graphics,Windows 10 Home Edition,4 199 z?
"MSI Modern 15 A10M-223PL 15,6"" Intel® Core™ i5-10210U - 8GB RAM - 512GB Dysk - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,"3 499 z?
			
				
					3 699 z?
				Taniej o 200 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"MSI Modern 14 B4MW-018PL 14"" AMD Ryzen 5 4500U - 8GB RAM - 256GB Dysk - Win10",MSI,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 4500U 2,3 - 4,0 GHz",8 GB RAM,256 GB SSD,AMD Radeon Graphics,Windows 10 Home Edition,3 749 z?
Dell Inspiron 5401-9060 14'' Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10,Dell,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 899 z?
"MSI GE66 Raider 10SGS-060PL 15,6"" 240Hz Intel® Core™ i9-10980HK - 16GB RAM - 1TB SSD Dysk - RTX2080SMQ Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i9 10gen 10980HK 2,4 - 5,3 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce RTX 2080 SUPER Max-Q + Intel UHD Graphics,Windows 10 Home Edition,14 999 z?
"ASUS ROG Zephyrus M GU502GV-AZ099T 15,6"" Intel® Core™ i7-9750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce RTX 2060 + Intel UHD Graphics 630,Windows 10 Home Edition,"6 999 z?
			
				
					7 799 z?
				Taniej o 800 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"ASUS ROG Strix SCAR 17 G732LXS-HG074T 17,3""300Hz Intel® Core™ i9-10980HK - 32GB RAM - 1TB Dysk - RTX2080S Grafika - Win10",ASUS,"17,3 cala,  1920 x 1080 pikseli 300 Hz","Intel® Core™ i9 10gen 10980HK 2,4 - 5,3 GHz",32 GB RAM,1 TB SSD,nVidia® Geforce RTX 2080 SUPER + Intel UHD Graphics,Windows 10 Home Edition,15 499 z?
"Lenovo V14 IIL 14"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk - Win10 Pro",Lenovo,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,Windows 10 Professional,"2 899 z?
			
				
					3 199 z?
				Taniej o 300 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Acer Swift 5 SF514-54T-79SX 14"" Intel® Core™ i7-1065G7 - 8GB RAM - 512GB Dysk - Win10",Acer,"14 cali, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i7 10gen 1065G7 1,3 - 3,9 GHz",8 GB RAM,512 GB SSD,Intel® Iris Plus Graphics,Windows 10 Home Edition,4 699 z?
"ASUS ROG Strix G G731GU-EV011R 17,3"" 144Hz Intel® Core™ i7-9750H - 8GB RAM - 512GB Dysk - GTX1660Ti Grafika - Win10 Pro",ASUS,"17,3 cala,  1920 x 1080 pikseli 144 Hz","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660 Ti + Intel UHD Graphics 630,Windows 10 Professional,6 499 z?
"Microsoft Surface Laptop 3 15"" AMD Ryzen 5 3580U - 8GB RAM - 128GB Dysk - Win10 (platynowy)",Microsoft,"15 cali, ekran dotykowy 2496 x 1664 pikseli","AMD Ryzen™ 5 3580U 2,1 - 3,7 GHz",8 GB RAM,128 GB SSD,AMD  Radeon Vega 9,Windows 10 Home Edition,5 899 z?
"ASUS ROG Strix SCAR III G731GW-H6181 17,3"" 240Hz Intel® Core™ i9-9880H - 32GB RAM - 1TB SSD Dysk - RTX2070 Grafika",ASUS,"17,3 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i9 9gen 9880H 2,3 - 4,8 GHz",32 GB RAM,1 TB SSD,nVidia® GeForce RTX 2070 + Intel UHD Graphics 630,,"9 999 z?
			
				
					10 799 z?
				Taniej o 800 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Dell Inspiron G5 15 5505-6377 15,6'' 120Hz AMD Ryzen 5 4600H - 8GB RAM - 512GB Dysk - RX5600M Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 5 4600H 3,0 - 4,0 GHz",8 GB RAM,512 GB SSD,AMD Radeon RX 5600M + AMD Radeon Graphics,Windows 10 Home Edition,5 399 z?
"Lenovo Legion Y540-15IRH 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 256GB Dysk - GTX1650 Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Windows 10 Home Edition,4 299 z?
"Lenovo Yoga C940-14IIL 14"" Intel® Core™ i5-1035G4 - 8GB RAM - 512GB Dysk - Win10",Lenovo,"14 cali, ekran dotykowy 3840 x 2160 pikseli","Intel® Core™ i5 10gen 1035G4 1,1 - 3,7 GHz",8 GB RAM,512 GB SSD,Intel® Iris Plus Graphics,Windows 10 Home Edition,"5 499 z?
			
				
					6 699 z?
				Taniej o 1200 z?
		
		
					Cena z kodem: RKW03090709C
			
	
			(obowi?zuje do 07.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 03.09.2020 od godz. 00:01 do 07.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Huawei MateBook 13 13"" Intel® Core™ i5-8265U - 8GB RAM - 512GB Dysk - MX250 Grafika - Win10",Huawei,"13 cali,  2160 x 1440 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX250 + Intel UHD Graphics 620,Windows 10 Home Edition,"3 699 z?
			
				
					3 999 z?
				Taniej o 300 z?
		
		
					Cena z kodem: RKW03090709C
			
	
			(obowi?zuje do 07.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 03.09.2020 od godz. 00:01 do 07.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Lenovo IdeaPad S530-13IWL 13,3"" Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,"3 299 z?
			
				
					3 799 z?
				Taniej o 500 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"HP Spectre x360 15-eb0008nw 15,6"" Intel® Core™ i7-10750H - 16GB RAM - 1TB SSD Dysk - GTX1650Ti MQ Grafika - Win10 Pro",HP,"15,6 cala, ekran dotykowy 3840 x 2160 pikseli","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce GTX 1650 Ti Max-Q + Intel UHD Graphics,Windows 10 Professional,9 999 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 8gen  2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,Intel® Iris Plus Graphics 655,,"7 999 z?
			
				
					8 439 z?
				Taniej o 440 z?
		
		
					Cena z kodem: RKW03090709C
			
	
			(obowi?zuje do 07.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 03.09.2020 od godz. 00:01 do 07.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Lenovo ThinkPad T495s 14"" AMD Ryzen 5 3500U - 8GB RAM - 256GB Dysk - Win10 Pro",Lenovo,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,256 GB SSD,AMD Radeon Vega 8,Windows 10 Professional,5 199 z?
"HP Spectre x360 13-aw0032nw 13,3"" Intel® Core™ i7-1065G7 - 16GB RAM - 1TB SSD Dysk - Win10",HP,"13,3 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i7 10gen 1065G7 1,3 - 3,9 GHz",16 GB RAM,1 TB SSD,Intel® Iris Plus Graphics,Windows 10 Home Edition,"6 699 z?
			
				
					7 999 z?
				Taniej o 1300 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Lenovo IdeaPad S530-13IWL 13,3"" Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - MX150 Grafika - Win10",Lenovo,"13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce MX150 + Intel UHD Graphics 620,Windows 10 Home Edition,"3 499 z?
			
				
					4 049 z?
				Taniej o 550 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"ASUS ROG Zephyrus S GX701GWR 17,3"" Intel® Core™ i7-9750H - 16GB RAM - 1TB SSD Dysk - RTX2070 Grafika - Win10",ASUS,"17,3 cala,  1920 x 1080 pikseli 144 Hz","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce RTX 2070 + Intel UHD Graphics 630,Windows 10 Home Edition,"9 499 z?
			
				
					10 699 z?
				Taniej o 1200 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 8gen  2,4 - 4,1 GHz",8 GB RAM,256 GB SSD,Intel® Iris Plus Graphics 655,,"7 199 z?
			
				
					7 499 z?
				Taniej o 300 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"MSI Modern 14 A10M-464PL 14"" Intel® Core™ i7-10510U - 8GB RAM - 512GB Dysk - Win10",MSI,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i7 10gen 10510U 1,8 - 4,9 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,"3 799 z?
			
				
					3 999 z?
				Taniej o 200 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"ASUS ROG Strix SCAR III G531GW-AZ102T 15,6"" Intel® Core™ i7-9750H - 16GB RAM - 1TB SSD Dysk - RTX2070 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce RTX 2070 + Intel UHD Graphics 630,Windows 10 Home Edition,7 999 z?
"MSI GF63 Thin 10SCXR-451PL 15,6"" Intel® Core™ i5-10300H - 8GB RAM - 512GB Dysk - GTX1650 Max-Q Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10300H 2,5 - 4,5 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics,Windows 10 Home Edition,4 749 z?
"MSI Modern 15 A10M-271PL 15,6"" Intel® Core™ i5-10210U - 8GB RAM - 512GB Dysk - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 499 z?
"Lenovo Yoga C930-13IKB 13,9"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"13,9 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,"4 499 z?
			
				
					5 699 z?
				Taniej o 1200 z?
		
		
					Cena z kodem: RKW03090709C
			
	
			(obowi?zuje do 07.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 03.09.2020 od godz. 00:01 do 07.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"HP Envy x360 13-ar0013nw 13,3'' AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk - Win10",HP,"13,3 cala, ekran dotykowy 1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,"3 599 z?
			
				
					3 799 z?
				Taniej o 200 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"ASUS ZenBook Pro Duo UX581LV-H2014R 15,6"" Intel® Core™ i9-10980HK - 32GB RAM - 1TB SSD Dysk - RTX2060 Grafika - Win10 Pro",ASUS,"15,6 cala, ekran dotykowy 3840 x 2160 pikseli","Intel® Core™ i9 10gen 10980HK 2,4 - 5,3 GHz",32 GB RAM,1 TB SSD,nVidia® GeForce RTX 2060 + Intel UHD Graphics,Windows 10 Professional,13 499 z?
"MSI GE66 Raider 10SFS-034PL 15,6"" 240Hz Intel® Core™ i7-10750H - 16GB RAM - 1TB SSD Dysk - RTX2070S Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce RTX 2070 SUPER + Intel UHD Graphics,Windows 10 Home Edition,11 199 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i7 10gen  2,3 - 4,1 GHz",32 GB RAM,1024 GB SSD,Intel® Iris Plus Graphics 645,,13 499 z?
"MSI Prestige 14 A10SC-018PL 14"" Intel® Core™ i7-10710U - 16GB RAM - 512GB Dysk - GTX1650 Max-Q Grafika - Win10",MSI,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i7 10gen 10710U 1,1 - 4,7 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics,Windows 10 Home Edition,5 899 z?
,Apple,"15,4 cala,  2880 x 1800 pikseli","Intel® Core™ i9 9gen  2,3 - 4,8 GHz",16 GB RAM,512 GB SSD,AMD Radeon Pro 560X + Intel UHD Graphics 630,,"11 799 z?
			
				
					12 699 z?
				Taniej o 900 z?
		
		
					Cena z kodem: MZN020920
			
	
			(obowi?zuje do 05.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 02.09.2020 od godz. 00:01 do 05.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"Lenovo Yoga 920-13IKB Glass 13,9"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"13,9 cala, ekran dotykowy 3840 x 2160 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,6 799 z?
Dell Inspiron 5401-9046 14'' Intel® Core™ i7-1065G7 - 8GB RAM - 1TB SSD Dysk - MX330 Grafika - Win10,Dell,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i7 10gen 1065G7 1,3 - 3,9 GHz",8 GB RAM,1 TB SSD,nVidia® GeForce MX 330 + Intel Iris Plus Graphics,Windows 10 Home Edition,4 999 z?
"Dell Inspiron 7391-4378 13,3"" Intel® Core™ i5-10210U - 8GB RAM - 512GB Dysk - Win10",Dell,"13,3 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,4 499 z?
"Lenovo ThinkPad X1 Carbon 7 14"" Intel® Core™ i7-8565U - 16GB RAM - 1TB SSD Dysk - Win10 Pro",Lenovo,"14 cali,  3840 x 2160 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",16 GB RAM,1 TB SSD,Intel® UHD Graphics 620,Windows 10 Professional,11 499 z?
"Dell Inspiron G5 15 5505-6384 15,6'' 144Hz AMD Ryzen 7 4800H - 16GB RAM - 512GB Dysk - RX5600M Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli 144 Hz","AMD Ryzen™ 7 4800H 2,9 - 4,2 GHz",16 GB RAM,512 GB SSD,AMD Radeon RX 5600M + AMD Radeon Graphics,Windows 10 Home Edition,6 499 z?
"MSI Creator 15M A10SD-400PL 15,6"" 144Hz Intel® Core™ i7-10750H - 16GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli 144 Hz","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + Intel UHD Graphics,Windows 10 Home Edition,6 699 z?
"ASUS ROG Strix SCAR 15 G532LWS-HF060 15,6"" 300Hz Intel® Core™ i7-10875H - 16GB RAM - 1TB SSD Dysk - RTX2070S Grafika",ASUS,"15,6 cala,  1920 x 1080 pikseli 300 Hz","Intel® Core™ i7 10gen 10875H 2,3 - 5,1 GHz",16 GB RAM,1 TB SSD,nVidia® Geforce RTX 2070 SUPER + Intel UHD Graphics,,8 999 z?
"HIRO 7165 15,6"" Intel® Core™ i7-9750H - 8GB RAM - 250GB Dysk -  GTX1650 Grafika - Win10",HIRO,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750H 2,6 - 4.5 GHz",8 GB RAM,250 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Windows 10 Home Edition,4 949 z?
"ASUS ROG Strix G17 G712LV-EV023 17,3"" 144Hz Intel® Core™ i7-10750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika",ASUS,"17,3 cala,  1920 x 1080 pikseli 144 Hz","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce RTX 2060 + Intel UHD Graphics,,7 799 z?
"ASUS ROG Strix G15 G512LW-AZ025T 15,6"" 240Hz Intel® Core™ i7-10750H - 16GB RAM - 512GB Dysk - RTX2070 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce RTX 2070 + Intel UHD Graphics,Windows 10 Home Edition,8 699 z?
"MSI GE75 Raider 10SGS-014PL 17,3""240Hz Intel® Core™ i7-10750H - 16GB RAM - 1TB + 512GB Dysk - RTX2080S Grafika - Win10",MSI,"17,3 cala,  1920 x 1080 pikseli 240 Hz","Intel® Core™ i7 10gen 10750H 2,6 - 5,0 GHz",16 GB RAM,1 TB HDD,nVidia® GeForce RTX 2080 Super + Intel UHD Graphics,Windows 10 Home Edition,11 799 z?
"MSI GF63 Thin 10SCSR-449PL 15,6"" Intel® Core™ i5-10300H - 8GB RAM - 512GB Dysk - GTX1650Ti Max-Q Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10300H 2,5 - 4,5 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 Ti Max-Q + Intel UHD Graphics,Windows 10 Home Edition,5 199 z?
"Lenovo ThinkPad E14 20RA0016PB 14"" Intel® Core™ i5-10210U - 8GB RAM - 256GB Dysk - Win10 Pro",Lenovo,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,Windows 10 Professional,3 799 z?
ASUS ZenBook 14 UX433FA-A5047R 14'' Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10 Pro,ASUS,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Professional,4 399 z?
"Dell Inspiron G5 15 5505-6391 15,6'' 120Hz AMD Ryzen 7 4800H - 16GB RAM - 1TB SSD Dysk - RX5600M Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 4800H 2,9 - 4,2 GHz",16 GB RAM,1 TB SSD,AMD Radeon RX 5600M + AMD Radeon Graphics,Windows 10 Home Edition,6 599 z?
"Lenovo ThinkPad E14 14"" Intel® Core™ i5-10210U - 8GB RAM - 1TB Dysk - Win10 Pro",Lenovo,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,1 TB HDD,Intel® UHD Graphics,Windows 10 Professional,3 849 z?
"Lenovo IdeaPad S530-13IWL 13,3"" Intel® Core™ i7-8565U - 8GB RAM - 512GB Dysk - Win10",Lenovo,"13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,"3 599 z?
			
				
					4 199 z?
				Taniej o 600 z?
		
		
					Cena z kodem: RKW03090709C
			
	
			(obowi?zuje do 07.09.2020 do 23:45)
				
	
	
  Dodaj do koszyka produkt obj?ty promocj?.
  Kod rabatowy naliczy si? automatycznie w koszyku.
  Kod nie ??czy si? z innymi kodami rabatowymi.
  Promocja obowi?zuje od 03.09.2020 od godz. 00:01 do 07.09.2020 do godz. 23:45.
  Szczegó?y w regulaminie"
"MSI Prestige 14 A10SC-215PL 14"" Intel® Core™ i5-10210U - 16GB RAM - 512GB Dysk - GTX1650 Max-Q Grafika - Win10",MSI,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics,Windows 10 Home Edition,6 199 z?
"HP 15s-fq1041nw 15,6"" Intel® Core™ i3-1005G1 - 4GB RAM - 256GB Dysk",HP,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i3 10gen 1005G1 1,2 - 3,4 GHz",4 GB RAM,256 GB SSD,Intel® UHD Graphics,,1 899 z?
